model,fold,case,scenario,postprocessing,cldice,hd95,nsd,nsd05,betti0,volume_delta,git_commit,seed,timestamp
M0_Star,0,PARSE_0067.nii.gz,GT_minus_omission,none,0.7228054609024911,2.2953598318809405,0.8855237830995196,0.63121889468847,49.0,0.205540146248334,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0067.nii.gz,GT_star,lcc,0.8693623928302641,0.73046875,0.9604598899130378,0.71868384196984,0.0,0.11251346454128708,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0067.nii.gz,GT_star,none,0.8669659615374109,0.73046875,0.9628670855564063,0.7202310780536616,60.0,0.11781160497332142,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0069.nii.gz,GT_minus_drift_neg,lcc,0.8681191232098648,1.0,0.9594689127076907,0.6953431268985009,78.0,-0.024690233672857997,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0069.nii.gz,GT_minus_drift_neg,none,0.8664890181342535,1.0,0.965057802795934,0.6994766346444604,17.0,-0.01520910724985021,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0069.nii.gz,GT_minus_drift_pos,lcc,0.8924125203760558,1.0,0.9604081471644028,0.6629761607342441,19.0,-0.12253329193403713,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0069.nii.gz,GT_minus_drift_pos,none,0.8942062112665018,1.0,0.9677112350126678,0.6690770975746487,76.0,-0.11400331194369696,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0069.nii.gz,GT_minus_omission,lcc,0.7599542557695996,2.8171971410331427,0.8999536337665834,0.6738260119555084,15.0,0.027475218776668534,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0069.nii.gz,GT_minus_omission,none,0.7606741332685382,2.4087883577722353,0.9056064383933641,0.6790727528575308,80.0,0.0374634530608535,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0069.nii.gz,GT_star,lcc,0.9021780203372304,0.73046875,0.9624265496979227,0.7450228512050907,0.0,-0.05931901712859157,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0069.nii.gz,GT_star,none,0.9043964773117913,0.73046875,0.9694967464411351,0.75099794032408,95.0,-0.05017452208686808,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0079.nii.gz,GT_minus_drift_neg,lcc,0.8711549185967663,0.6328125,0.970066427304384,0.704539436407174,113.0,-0.06973509396772724,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0079.nii.gz,GT_minus_drift_neg,none,0.8696605882707208,0.6328125,0.9743127814878086,0.7063208572759745,68.0,-0.060519208338271346,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0079.nii.gz,GT_minus_drift_pos,lcc,0.8879543774500733,0.8949320199392242,0.9693999264358153,0.6558877620724082,23.0,-0.18463868265961053,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0079.nii.gz,GT_minus_drift_pos,none,0.8892236938033143,0.8949320199392242,0.9756618364037397,0.6587599138582834,158.0,-0.1765611161529462,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0079.nii.gz,GT_minus_omission,lcc,0.7831026613308989,1.265625,0.9242203823105061,0.6945586905895101,33.0,-0.02952592587772525,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0079.nii.gz,GT_minus_omission,none,0.7824381661528756,1.1834068024801319,0.9280818259507193,0.6966659545174002,148.0,-0.019911698773738683,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0079.nii.gz,GT_star,lcc,0.8978645318666034,0.6328125,0.971917272342743,0.7476950212458912,0.0,-0.11604695339333394,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,0,PARSE_0079.nii.gz,GT_star,none,0.8997285938613211,0.6328125,0.977241252594947,0.750558753438219,181.0,-0.10728986696933686,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0010.nii.gz,GT_minus_drift_neg,lcc,0.8615860010121791,1.0,0.9576722204876388,0.6209020464931453,122.0,0.18547084550750412,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0010.nii.gz,GT_minus_drift_neg,none,0.8533528257457017,1.1609976956971373,0.9534711081088688,0.6173196543668552,69.0,0.19423987804656734,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0010.nii.gz,GT_minus_drift_pos,lcc,0.8850654725524172,0.8341650309310052,0.961446004401111,0.6551883590283448,31.0,0.05018536560270347,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0010.nii.gz,GT_minus_drift_pos,none,0.8780510706871726,0.8341650309310052,0.958103785465349,0.6520580396801895,22.0,0.05795367949917526,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0010.nii.gz,GT_minus_omission,lcc,0.8110112879412306,1.3189307211033916,0.9128739860334582,0.648733411983674,18.0,0.1938773645252673,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0010.nii.gz,GT_minus_omission,none,0.8039517477550356,1.546500112400982,0.9088013308053843,0.6452662700401711,35.0,0.20270858082792653,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0010.nii.gz,GT_star,lcc,0.8952617426571804,0.58984375,0.9642459102938792,0.7109480941158609,0.0,0.12057075808310919,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0010.nii.gz,GT_star,none,0.888284181172699,0.58984375,0.9601980855381814,0.7072831001002748,53.0,0.12885971894384365,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0019.nii.gz,GT_minus_drift_neg,lcc,0.8757637851483312,1.0,0.9719957823325491,0.5782879652241382,216.0,0.22883221254090777,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0019.nii.gz,GT_minus_drift_neg,none,0.8785108102883373,1.0,0.9753875263448569,0.5816449097154631,157.0,0.23364034300390782,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0019.nii.gz,GT_minus_drift_pos,lcc,0.8992847504507927,0.7595873626027366,0.9715051517206268,0.6290646995837985,44.0,0.07525899504846416,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0019.nii.gz,GT_minus_drift_pos,none,0.9028973988120322,0.7595873626027366,0.9759364978279164,0.6324015739077035,15.0,0.07946622975222989,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0019.nii.gz,GT_minus_omission,lcc,0.829648968945485,1.07421875,0.9305501825401908,0.5936540062768206,18.0,0.24995154181309467,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0019.nii.gz,GT_minus_omission,none,0.8343167730792032,1.07421875,0.9342986739322323,0.5974243978101259,41.0,0.25484230722771417,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0019.nii.gz,GT_star,lcc,0.909312383768846,0.537109375,0.9747466316342108,0.6583392003019372,0.0,0.16819860904357964,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0019.nii.gz,GT_star,none,0.9130107229724579,0.537109375,0.9782092184909589,0.6616898639009908,59.0,0.17276949452465154,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0022.nii.gz,GT_minus_drift_neg,lcc,0.9136158995817201,0.792732992970856,0.9691293467843191,0.6153796854380358,45.0,-0.12994881759158333,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0022.nii.gz,GT_minus_drift_neg,none,0.9219063765597402,0.792732992970856,0.9756845602175287,0.6199451540151784,23.0,-0.12582579024690774,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0022.nii.gz,GT_minus_drift_pos,lcc,0.9176601725157871,1.0,0.964822724400183,0.563648150973,12.0,-0.21246613861131308,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0022.nii.gz,GT_minus_drift_pos,none,0.9264437143505789,1.0,0.9725330592965968,0.568286393696432,56.0,-0.20873414707907317,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0022.nii.gz,GT_minus_omission,lcc,0.8730930421657825,0.792732992970856,0.9524965168746468,0.6300754651974577,23.0,-0.12081152396596062,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0022.nii.gz,GT_minus_omission,none,0.8676408196945342,0.792732992970856,0.9521973924757048,0.6294561243144424,45.0,-0.11664519651177825,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0022.nii.gz,GT_star,lcc,0.9321045259159136,0.560546875,0.9685810521508292,0.6454029058316445,0.0,-0.1647429481346679,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0022.nii.gz,GT_star,none,0.9412587664218605,0.560546875,0.9755500319579575,0.6498799801150487,68.0,-0.16078480436760692,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0023.nii.gz,GT_minus_drift_neg,lcc,0.9073460813539885,0.8673106612991247,0.9781152712727138,0.5562422439622229,50.0,-0.16280646733487317,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0023.nii.gz,GT_minus_drift_neg,none,0.9034846097409883,0.8673106612991247,0.9781750053748579,0.5559015940293006,25.0,-0.1605735203746477,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0023.nii.gz,GT_minus_drift_pos,lcc,0.9116526651615343,1.0,0.9774469288575419,0.4904997171847765,14.0,-0.24535365690600347,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0023.nii.gz,GT_minus_drift_pos,none,0.9092113936401462,1.0,0.9779306135727014,0.4905011817744754,61.0,-0.2433408782686761,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0023.nii.gz,GT_minus_omission,lcc,0.8742221129930019,0.8673106612991247,0.9670800351247371,0.544863007208152,25.0,-0.16107095743297226,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0023.nii.gz,GT_minus_omission,none,0.8685715363634762,0.8673106612991247,0.9668272275059935,0.5442854937639598,50.0,-0.15883338155313778,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0023.nii.gz,GT_star,lcc,0.921338904039777,0.8673106612991247,0.9786180291427004,0.5508700281413158,0.0,-0.19880554942951803,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0023.nii.gz,GT_star,none,0.9190510731749281,0.8673106612991247,0.9791115095792818,0.5507425146818138,75.0,-0.19666861854896564,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0026.nii.gz,GT_minus_drift_neg,lcc,0.8386330981040044,1.0,0.955604035298186,0.6609828674866479,185.0,0.06713649056134376,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0026.nii.gz,GT_minus_drift_neg,none,0.8304224065265672,1.0330388131397217,0.9500755671712828,0.6570502918312305,98.0,0.09027310122374398,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0026.nii.gz,GT_minus_drift_pos,lcc,0.857370058967102,1.0,0.9504840232960806,0.682039981111286,37.0,-0.04426611143550816,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0026.nii.gz,GT_minus_drift_pos,none,0.8526838344008042,1.0,0.9484944624126379,0.6798145014243916,50.0,-0.023544823135314547,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0026.nii.gz,GT_minus_omission,lcc,0.7726934309743106,2.129221593617386,0.8978240089456409,0.654988637593334,8.0,0.11408701726732105,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0026.nii.gz,GT_minus_omission,none,0.7650022669969234,2.517110634689231,0.89193343109925,0.6515349689306963,79.0,0.13824156337321775,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0026.nii.gz,GT_star,lcc,0.8648774308178754,0.73046875,0.9572381423952798,0.7262067731586853,0.0,0.023953673102329927,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0026.nii.gz,GT_star,none,0.8601772818804269,0.73046875,0.9527929321716473,0.722750590342806,87.0,0.046154036111602716,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0029.nii.gz,GT_minus_drift_neg,lcc,0.9158874354146725,0.68359375,0.9840586641160529,0.7311877476073235,98.0,-0.0016057160913388062,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0029.nii.gz,GT_minus_drift_neg,none,0.9162516495233041,0.68359375,0.9852651071722394,0.7316963851300545,54.0,-0.00035145191557415633,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0029.nii.gz,GT_minus_drift_pos,lcc,0.9300853274468048,0.68359375,0.9841800636070546,0.7059892097123499,14.0,-0.1258426966292135,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0029.nii.gz,GT_minus_drift_pos,none,0.9309416566607138,0.68359375,0.9857252234946636,0.7065564792335924,30.0,-0.12474450906216476,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0029.nii.gz,GT_minus_omission,lcc,0.8198736960299138,0.966747552403483,0.936934944203174,0.7441882200469803,32.0,0.03892042785628968,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0029.nii.gz,GT_minus_omission,none,0.818608432749206,0.966747552403483,0.9375705959778574,0.7444915689343469,12.0,0.04022560427319456,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0029.nii.gz,GT_star,lcc,0.940395344324866,0.68359375,0.9856988307984241,0.803943235003153,0.0,-0.046236774422078825,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0029.nii.gz,GT_star,none,0.9411668501806227,0.68359375,0.986965855800931,0.804458942879185,44.0,-0.04503857941507138,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0031.nii.gz,GT_minus_drift_neg,lcc,0.8673244006423809,1.0,0.9541851601927445,0.6595036923691039,40.0,-0.10927575332553133,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0031.nii.gz,GT_minus_drift_neg,none,0.8822423581861683,0.734375,0.9693426754460015,0.670728046973193,6.0,-0.09652304421236946,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0031.nii.gz,GT_minus_drift_pos,lcc,0.8871911860319645,1.0385630848677416,0.9516173587595794,0.6304669399394047,7.0,-0.1930771596445509,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0031.nii.gz,GT_minus_drift_pos,none,0.9029286601876215,1.0,0.9687634772965313,0.6413652886451852,39.0,-0.18152425502986355,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0031.nii.gz,GT_minus_omission,lcc,0.7617210303540699,1.7768586219786875,0.9009450789073059,0.6401012907537017,9.0,-0.07990661105164076,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0031.nii.gz,GT_minus_omission,none,0.7835590469103749,1.2406879706940823,0.9186374334200421,0.6531599157686114,37.0,-0.06673341700195637,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0031.nii.gz,GT_star,lcc,0.8924169099810637,0.734375,0.9549927782241397,0.6919900985040939,0.0,-0.14909686751923398,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0031.nii.gz,GT_star,none,0.9079772842384467,0.734375,0.9707356211173005,0.7034362606881691,46.0,-0.1369142866896237,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0038.nii.gz,GT_minus_drift_neg,lcc,0.860837273604923,0.65625,0.9673633830629303,0.6857580346907868,80.0,0.10704236237234906,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0038.nii.gz,GT_minus_drift_neg,none,0.8759668839035466,0.65625,0.9804655678891459,0.695759859786553,30.0,0.12162100448600625,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0038.nii.gz,GT_minus_drift_pos,lcc,0.8886219447203868,0.65625,0.9676248014211594,0.7098988128311278,24.0,0.009113382518700686,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0038.nii.gz,GT_minus_drift_pos,none,0.9063651951686628,0.65625,0.9847109762016657,0.7219855314755892,26.0,0.02240239778665847,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0038.nii.gz,GT_minus_omission,lcc,0.7725692248722252,0.65625,0.9167133185213695,0.6976959815258655,13.0,0.13273617391429374,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0038.nii.gz,GT_minus_omission,none,0.7835786336183957,0.65625,0.925131943131221,0.7046192989392975,37.0,0.14765317786100945,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0038.nii.gz,GT_star,lcc,0.8995928256505613,0.65625,0.9710923899399542,0.7649157753075343,0.0,0.07277103183924127,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0038.nii.gz,GT_star,none,0.9162318050764381,0.65625,0.9853327557658909,0.7761049013614668,50.0,0.08689835476260992,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0041.nii.gz,GT_minus_drift_neg,lcc,0.898997130118028,0.7265625,0.9724071871089345,0.7239173760563598,93.0,-0.017056141936013798,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0041.nii.gz,GT_minus_drift_neg,none,0.8999854119700565,0.7265625,0.9747073610832652,0.724834595394889,48.0,-0.015183375087272579,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0041.nii.gz,GT_minus_drift_pos,lcc,0.9120563128919125,1.0,0.9697511953503021,0.7058436166862313,17.0,-0.12395269417022632,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0041.nii.gz,GT_minus_drift_pos,none,0.9136645103345442,1.0,0.9731913160301853,0.7067087811571003,28.0,-0.1222835933982672,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0041.nii.gz,GT_minus_omission,lcc,0.8341167456144075,1.027514541411702,0.935539727373204,0.7357239346678128,17.0,0.03549919526504335,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0041.nii.gz,GT_minus_omission,none,0.8339377890270141,1.027514541411702,0.936995905959648,0.7361019179067277,28.0,0.03747209386843881,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0041.nii.gz,GT_star,lcc,0.9190814085557693,0.7265625,0.9729013732081216,0.7830074915964487,0.0,-0.057435186534394556,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0041.nii.gz,GT_star,none,0.921134579361752,0.7265625,0.9757241742532541,0.7838763072756,45.0,-0.05563935239700537,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0053.nii.gz,GT_minus_drift_neg,lcc,0.8627327261645339,1.2224503121292907,0.9554127344180272,0.6060610303658275,103.0,-0.21923114166747362,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0053.nii.gz,GT_minus_drift_neg,none,0.8673639057479651,1.0,0.9608408038823546,0.6073917644481117,1.0,-0.217996513992447,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0053.nii.gz,GT_minus_drift_pos,lcc,0.8624943420549925,1.4102374024432907,0.9468344849998289,0.529457291417234,21.0,-0.31944309631023876,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0053.nii.gz,GT_minus_drift_pos,none,0.8675946099442006,1.40625,0.9533356968037622,0.5307300987959115,83.0,-0.318366933526902,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0053.nii.gz,GT_minus_omission,lcc,0.830196289456118,1.2224503121292907,0.9434409059904312,0.622181478668492,29.0,-0.20180171261693808,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0053.nii.gz,GT_minus_omission,none,0.8345930830289774,1.0,0.9482069691933053,0.6232944223261567,75.0,-0.2005395238330941,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0053.nii.gz,GT_star,lcc,0.8730402096327996,1.0,0.9554491858188773,0.6205338855506897,0.0,-0.25804937749026896,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0053.nii.gz,GT_star,none,0.8792159851450042,0.9943689110435825,0.9614820340668905,0.621961502379257,104.0,-0.2568761329861143,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0064.nii.gz,GT_minus_drift_neg,lcc,0.7708067322559157,3.0,0.8847048524703581,0.576775774005556,317.0,-0.011878871073109015,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0064.nii.gz,GT_minus_drift_neg,none,0.771547044571642,2.678628161601569,0.8879115532820262,0.5771035533102298,231.0,-0.010423471623845397,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0064.nii.gz,GT_minus_drift_pos,lcc,0.7608815465487249,4.0865872451839325,0.8661418826044901,0.5758030850684722,91.0,-0.15129249574731787,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0064.nii.gz,GT_minus_drift_pos,none,0.7622968574019654,3.846448493821931,0.8700419527078566,0.5761823035850496,5.0,-0.15004243803868786,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0064.nii.gz,GT_minus_omission,lcc,0.7405899607662649,4.06328117489425,0.8646186610652838,0.5965180987389596,11.0,0.01878258497137425,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0064.nii.gz,GT_minus_omission,none,0.7406904042268909,3.846448493821931,0.8672651782787631,0.5966493061878574,75.0,0.020283145550113183,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0064.nii.gz,GT_star,lcc,0.7724078988557571,3.204687119088227,0.8829137205215187,0.6262448740480375,0.0,-0.06404452137950481,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0064.nii.gz,GT_star,none,0.7738988304547622,3.0422240142903676,0.8864251792785315,0.6266243927662644,86.0,-0.06266595649687864,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0065.nii.gz,GT_minus_drift_neg,lcc,0.7475958038525465,7.841840656011035,0.897608684757341,0.46437699742094163,105.0,0.5970024539346994,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0065.nii.gz,GT_minus_drift_neg,none,0.7440199510349652,7.625675609237155,0.8991450769277827,0.4658718991833114,24.0,0.607418470300667,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0065.nii.gz,GT_minus_drift_pos,lcc,0.7773681677034893,7.127005311623814,0.9086918603599202,0.5296031323844987,29.0,0.4205924065340715,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0065.nii.gz,GT_minus_drift_pos,none,0.7743905000576401,6.819807140945942,0.9114318134484318,0.5316532967545945,52.0,0.42985783610142847,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0065.nii.gz,GT_minus_omission,lcc,0.6844818873536335,11.681774511751552,0.840824890594089,0.46010031373019206,14.0,0.6396477682291282,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0065.nii.gz,GT_minus_omission,none,0.680884214687132,11.605090247793157,0.8418501993168543,0.4616225897718357,67.0,0.6503419271180007,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0065.nii.gz,GT_star,lcc,0.7807131298338656,7.422386906688314,0.9078589249262872,0.5239132078324639,0.0,0.5231759263500206,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0065.nii.gz,GT_star,none,0.7781787936716883,7.222619542987443,0.9098531236993179,0.5256724174781673,81.0,0.5331104291668575,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0066.nii.gz,GT_minus_drift_neg,lcc,0.8441171374736861,0.75,0.9640883018897036,0.6452302244577565,64.0,0.13277132464715774,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0066.nii.gz,GT_minus_drift_neg,none,0.8368675947596499,0.75,0.9641577198757191,0.6454302150306088,31.0,0.1353823412653587,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0066.nii.gz,GT_minus_drift_pos,lcc,0.8653464600488219,0.75,0.9690964841599429,0.6664892278860843,15.0,0.049964550357936684,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0066.nii.gz,GT_minus_drift_pos,none,0.8588494348752646,0.75,0.969634508982776,0.6668993245650388,80.0,0.05238469891736494,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0066.nii.gz,GT_minus_omission,lcc,0.7625194215369906,1.0,0.9170846138168333,0.6403523144614376,17.0,0.14708016315005099,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0066.nii.gz,GT_minus_omission,none,0.7554648581938251,1.0,0.9169494901210963,0.640646908859146,78.0,0.14972416137213376,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0066.nii.gz,GT_star,lcc,0.8712538387922214,0.75,0.9687758924011123,0.704538145773036,0.0,0.09282398253867925,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0066.nii.gz,GT_star,none,0.8647520958334434,0.75,0.9688259078770688,0.7048022811967231,95.0,0.09534292128394262,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0072.nii.gz,GT_minus_drift_neg,lcc,0.8644402080875515,1.0,0.951764549809051,0.6418879822063153,155.0,-0.044669020096444474,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0072.nii.gz,GT_minus_drift_neg,none,0.8624820200676017,1.0,0.9526869158878505,0.6424615833932422,47.0,-0.03999805162676347,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0072.nii.gz,GT_minus_drift_pos,lcc,0.8923340522348172,1.1751256997258845,0.9468690355276934,0.6328822418974561,28.0,-0.14602845769730524,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M0_Star,1,PARSE_0072.nii.gz,GT_minus_drift_pos,none,0.8913878970730172,1.1751256997258845,0.9494087991476313,0.6339128401029079,80.0,-0.14185307321589397,c1e84f2,42.0,2026-09-07T16:52:52+00:00
